id,entity_type,district,territory_id,weather_score,pest_score,inventory_score,purchase_history_score,visit_score,competitive_score,current_stage,growth_score,weather_growth_bonus,entity_bonus,raw_priority_score,final_priority_score
RTL_01854,retailer,Hisar,TER_0233,36.88793117481569,25.032141973131317,86.41304347826086,81.203007518797,32.0,30.0,,0.0,0,12,68.00036074189963,64.88237731986543
GRW_01405,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.99782687735468,64.8794001467768
RTL_03435,retailer,Hisar,TER_0431,36.88793117481569,25.032141973131317,73.91304347826086,62.40601503759399,57.599999999999994,80.0,,0.0,0,12,67.99265074576793,64.87331843270331
RTL_00474,retailer,Muzaffarpur,TER_0061,54.23838425145412,69.00237011727937,87.36413043478261,19.078947368421055,43.2,30.0,,0.0,0,12,67.9681234511594,64.84450000135062
RTL_00853,retailer,Bikaner,TER_0107,37.19749765945031,16.020373805473444,90.625,27.25563909774436,100.0,80.0,,0.0,0,12,67.96763487809325,64.84392595070246
RTL_03254,retailer,Bardhaman,TER_0410,70.77196095829635,100.0,48.50543478260869,31.203007518796994,30.4,30.0,,0.0,0,12,67.9541557576548,64.82808861057792
RTL_00999,retailer,Muzaffarpur,TER_0127,54.23838425145412,69.00237011727937,71.19565217391303,30.169172932330827,39.2,30.0,,0.0,0,12,67.9445625177294,64.81681699947475
GRW_04296,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.93147452573557,64.80143921709644
RTL_02215,retailer,Sirsa,TER_0280,39.10133216484508,27.187454301434876,94.70108695652173,45.20676691729324,42.4,80.0,,0.0,0,12,67.92914616712461,64.79870350393014
RTL_01289,retailer,Mehsana,TER_0163,27.718681788325345,7.753571797624794,91.16847826086956,69.45488721804512,57.599999999999994,80.0,,0.0,0,12,67.91838319844247,64.78605751589649
RTL_00792,retailer,Patna,TER_0100,56.85334192186437,53.99250924028881,48.777173913043484,55.639097744360896,74.4,80.0,,0.0,0,12,67.90734994376812,64.7730939543825
RTL_01184,retailer,Sirsa,TER_0148,39.10133216484508,27.187454301434876,94.42934782608697,70.77067669172934,36.0,30.0,,0.0,0,12,67.90566057739282,64.77110902739837
RTL_01844,retailer,Patna,TER_0232,56.85334192186437,53.99250924028881,81.25,14.849624060150376,36.8,80.0,,0.0,0,12,67.85868851942892,64.71591904213777
RTL_01863,retailer,Bharatpur,TER_0235,40.520330101867806,18.20244107215921,90.35326086956522,54.699248120300744,68.8,80.0,,0.0,0,12,67.81101642470917,64.65990654622057
RTL_01488,retailer,Bathinda,TER_0187,35.546762309430626,22.96010950833662,84.91847826086956,56.109022556390975,55.2,80.0,,0.0,0,12,67.80488827371762,64.65270625358792
RTL_02828,retailer,Vijayapura,TER_0359,29.548968763910082,37.730742429958966,70.65217391304348,66.72932330827066,66.4,80.0,,0.0,0,12,67.80476380600756,64.65256000981276
RTL_01295,retailer,Amritsar,TER_0164,23.482085028545452,21.692460794803242,92.93478260869566,31.296992481203006,100.0,80.0,,0.0,0,12,67.79325732627947,64.63904043085195
RTL_02871,retailer,Hisar,TER_0365,36.88793117481569,25.032141973131317,86.27717391304348,39.56766917293233,60.0,80.0,,0.0,0,12,67.78925825020049,64.63434170230093
RTL_01036,retailer,Amritsar,TER_0131,23.482085028545452,21.692460794803242,88.17934782608697,53.19548872180451,64.8,80.0,,0.0,0,12,67.78394133712334,64.6280945765185
GRW_01294,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.76149151032341,64.60171707329854
RTL_03838,retailer,Ludhiana,TER_0480,22.073778871564475,17.797412158401695,83.83152173913044,77.16165413533834,52.800000000000004,80.0,,0.0,0,12,67.73081339444317,64.56567171278753
RTL_02685,retailer,Sikar,TER_0340,26.273072117179332,12.4545150471607,89.94565217391303,64.28571428571429,60.0,80.0,,0.0,0,12,67.67940417733128,64.50526827172806
RTL_01170,retailer,Bardhaman,TER_0146,70.77196095829635,100.0,41.71195652173913,21.898496240601503,41.6,30.0,,0.0,0,12,67.6705863374477,64.49490771964028
RTL_03295,retailer,Kalaburagi,TER_0415,24.08618501724442,20.564452210437647,95.5163043478261,49.81203007518797,36.8,80.0,,0.0,0,12,67.66641280447229,64.49000401234318
RTL_03112,retailer,Mehsana,TER_0394,27.718681788325345,7.753571797624794,94.02173913043478,55.169172932330824,72.8,80.0,,0.0,0,12,67.6663750987548,64.48995970987735
RTL_01311,retailer,Patna,TER_0166,56.85334192186437,53.99250924028881,78.26086956521739,43.233082706766915,26.400000000000002,30.0,,0.0,0,12,67.59701342634347,64.40846296811283
GRW_01481,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.58732738538761,64.39708232011147
RTL_03702,retailer,Bharatpur,TER_0466,40.520330101867806,18.20244107215921,90.625,41.35338345864661,57.599999999999994,80.0,,0.0,0,12,67.5651171698161,64.37098634894988
RTL_00831,retailer,Lucknow,TER_0105,34.31729888265774,8.765642315667508,80.02717391304348,72.74436090225564,73.6,80.0,,0.0,0,12,67.55986985116317,64.36482099338177
GRW_04047,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.55480626682683,64.35887151709731
RTL_02902,retailer,Lucknow,TER_0369,34.31729888265774,8.765642315667508,89.40217391304348,64.75563909774436,60.8,80.0,,0.0,0,12,67.55183968993737,64.35538592711252
RTL_02288,retailer,Rajkot,TER_0288,27.216048643903942,35.594379291214864,84.1032608695652,53.289473684210535,72.8,80.0,,0.0,0,12,67.53085097896312,64.33072516708795
RTL_02417,retailer,Bikaner,TER_0305,37.19749765945031,16.020373805473444,96.60326086956522,35.150375939849624,67.2,80.0,,0.0,0,12,67.51995055513494,64.3179176756454
RTL_03684,retailer,Patna,TER_0463,56.85334192186437,53.99250924028881,68.61413043478262,57.70676691729323,37.6,30.0,,0.0,0,12,67.506014858303,64.30154387947617
GRW_04460,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.49683310078366,64.29075574107804
RTL_03694,retailer,Varanasi,TER_0465,50.32122584586591,30.19631903314809,87.5,22.55639097744361,60.8,80.0,,0.0,0,12,67.4751287842706,64.2652541778004
RTL_01595,retailer,Varanasi,TER_0201,50.32122584586591,30.19631903314809,92.3913043478261,30.639097744360903,33.6,30.0,,0.0,0,12,67.44718116138525,64.23241701966914
RTL_03095,retailer,Vijayapura,TER_0392,29.548968763910082,37.730742429958966,99.32065217391305,28.57142857142857,45.6,30.0,,0.0,0,12,67.42252325757762,64.20344512857709
RTL_03602,retailer,Rajkot,TER_0453,27.216048643903942,35.594379291214864,94.97282608695652,32.33082706766917,36.0,80.0,,0.0,0,12,67.40662831512594,64.18476930985311
RTL_01006,retailer,Muzaffarpur,TER_0127,54.23838425145412,69.00237011727937,75.67934782608697,9.680451127819548,39.2,30.0,,0.0,0,12,67.38942042927798,64.1645508436525
GRW_02036,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,67.36171636898666,64.1319998602506
RTL_00253,retailer,Rohtak,TER_0033,31.171096482688526,18.263173714225395,88.17934782608697,65.22556390977444,37.6,30.0,,0.0,0,12,67.34131560206534,64.10802990716577
RTL_01953,retailer,Sirsa,TER_0247,39.10133216484508,27.187454301434876,80.57065217391303,75.84586466165413,54.400000000000006,30.0,,0.0,0,12,67.34027554597434,64.10680788959148
RTL_01635,retailer,Bikaner,TER_0206,37.19749765945031,16.020373805473444,85.05434782608697,67.19924812030075,23.200000000000003,80.0,,0.0,0,12,67.33782592607648,64.10392970004821
RTL_00404,retailer,Kalaburagi,TER_0052,24.08618501724442,20.564452210437647,79.8913043478261,71.99248120300751,68.8,80.0,,0.0,0,12,67.33279705239295,64.09802100716777
RTL_01958,retailer,Sirsa,TER_0247,39.10133216484508,27.187454301434876,97.28260869565217,18.045112781954884,54.400000000000006,30.0,,0.0,0,12,67.3279885511498,64.0923712416638
RTL_00850,retailer,Bikaner,TER_0107,37.19749765945031,16.020373805473444,82.47282608695652,49.53007518796993,100.0,80.0,,0.0,0,12,67.32454389137003,64.08832392649997
RTL_00701,retailer,Bathinda,TER_0088,35.546762309430626,22.96010950833662,89.40217391304348,48.96616541353384,61.6,30.0,,0.0,0,12,67.31358737421584,64.07545052800609
GRW_01402,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.30873447743689,64.06974859981067
RTL_02627,retailer,Varanasi,TER_0333,50.32122584586591,30.19631903314809,91.44021739130434,51.03383458646616,31.2,30.0,,0.0,0,12,67.30135414616507,64.06107705353898
RTL_02876,retailer,Hisar,TER_0365,36.88793117481569,25.032141973131317,83.15217391304348,56.29699248120301,60.0,80.0,,0.0,0,12,67.27464424421962,64.02969415999375
RTL_03975,retailer,Hisar,TER_0497,36.88793117481569,25.032141973131317,73.2336956521739,72.55639097744361,37.6,80.0,,0.0,0,12,67.27055911334381,64.02489432105553
RTL_01597,retailer,Varanasi,TER_0201,50.32122584586591,30.19631903314809,92.93478260869566,58.55263157894737,33.6,30.0,,0.0,0,12,67.2673546096443,64.02112917812568
GRW_02034,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.26196058739589,64.01479145265037
GRW_00454,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.25982512192272,64.012282379957
RTL_00017,retailer,Hisar,TER_0002,36.88793117481569,25.032141973131317,66.30434782608697,64.75563909774436,60.0,80.0,,0.0,0,12,67.25650810306465,64.00838503694455
GRW_01921,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.25327659505636,64.00458816520681
RTL_01886,retailer,Lucknow,TER_0237,34.31729888265774,8.765642315667508,98.50543478260869,31.76691729323308,76.0,80.0,,0.0,0,12,67.24614417550859,63.996207903690134
RTL_00470,retailer,Muzaffarpur,TER_0061,54.23838425145412,69.00237011727937,70.24456521739131,31.296992481203006,43.2,30.0,,0.0,0,12,67.24091507531531,63.99006395396549
RTL_00012,retailer,Hisar,TER_0002,36.88793117481569,25.032141973131317,94.29347826086956,25.93984962406015,60.0,80.0,,0.0,0,12,67.23284031187036,63.98057648216145
GRW_02206,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.21236476546652,63.95651866665975
RTL_01246,retailer,Rajkot,TER_0156,27.216048643903942,35.594379291214864,99.59239130434783,21.522556390977442,64.8,80.0,,0.0,0,12,67.2046296451693,63.9474302597707
RTL_01242,retailer,Rajkot,TER_0156,27.216048643903942,35.594379291214864,78.66847826086956,61.46616541353384,64.8,80.0,,0.0,0,12,67.19714363200363,63.9386345421849
RTL_00051,retailer,Bikaner,TER_0008,37.19749765945031,16.020373805473444,87.5,53.19548872180451,42.4,80.0,,0.0,0,12,67.17866900601229,63.91692771518275
GRW_05975,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.17422792416073,63.91170965038948
RTL_03817,retailer,Sirsa,TER_0478,39.10133216484508,27.187454301434876,81.11413043478261,26.973684210526315,93.60000000000001,80.0,,0.0,0,12,67.16951218485859,63.90616887585544
GRW_03200,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.15972512920439,63.89466954027779
RTL_00920,retailer,Sirsa,TER_0115,39.10133216484508,27.187454301434876,78.26086956521739,61.18421052631579,52.800000000000004,80.0,,0.0,0,12,67.14637197177643,63.87898020083692
RTL_01275,retailer,Vijayapura,TER_0161,29.548968763910082,37.730742429958966,84.51086956521739,32.142857142857146,53.6,80.0,,0.0,0,12,67.1452759591059,63.87769243688206
RTL_00749,retailer,Muzaffarpur,TER_0094,54.23838425145412,69.00237011727937,69.29347826086956,35.244360902255636,36.8,30.0,,0.0,0,12,67.14356489571792,63.875682016916315
RTL_02831,retailer,Vijayapura,TER_0359,29.548968763910082,37.730742429958966,75.95108695652173,58.83458646616542,66.4,80.0,,0.0,0,12,67.13223007417501,63.86236412834593
RTL_03410,retailer,Rohtak,TER_0429,31.171096482688526,18.263173714225395,69.29347826086956,70.0187969924812,79.2,80.0,,0.0,0,12,67.13142507566307,63.86141829250364
GRW_03316,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.12842440579813,63.857892644857
RTL_00546,retailer,Bharatpur,TER_0070,40.520330101867806,18.20244107215921,96.19565217391303,41.82330827067669,48.0,80.0,,0.0,0,12,67.12276797234352,63.85124659840898
RTL_03761,retailer,Sikar,TER_0472,26.273072117179332,12.4545150471607,88.45108695652173,75.75187969924812,76.0,80.0,,0.0,0,12,67.11447567989424,63.84150354013369
RTL_01234,retailer,Bathinda,TER_0154,35.546762309430626,22.96010950833662,99.04891304347827,30.075187969924812,40.8,80.0,,0.0,0,12,67.09751754168836,63.82157851580648
RTL_02327,retailer,Meerut,TER_0294,28.888037616407107,15.30301925830434,92.3913043478261,63.34586466165414,52.800000000000004,80.0,,0.0,0,12,67.09737064862578,63.821405923284246
RTL_02810,retailer,Karnal,TER_0357,27.150610719438692,14.80512685498904,83.96739130434783,69.26691729323309,59.199999999999996,80.0,,0.0,0,12,67.04236354407858,63.75677513168637
RTL_01057,retailer,Patna,TER_0133,56.85334192186437,53.99250924028881,82.74456521739131,37.78195488721804,12.8,30.0,,0.0,0,12,67.03428298558899,63.74728085097418
RTL_03668,retailer,Amritsar,TER_0461,23.482085028545452,21.692460794803242,96.73913043478261,42.857142857142854,71.2,80.0,,0.0,0,12,67.0313439595923,63.74382763200809
GRW_04427,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,67.02931067322547,63.74143861501628
RTL_01228,retailer,Bathinda,TER_0154,35.546762309430626,22.96010950833662,91.84782608695652,51.691729323308266,40.8,80.0,,0.0,0,12,67.01328040520734,63.722603795040456
RTL_01034,retailer,Amritsar,TER_0131,23.482085028545452,21.692460794803242,86.1413043478261,73.96616541353383,64.8,80.0,,0.0,0,12,66.97873887263248,63.682019099450784
GRW_03664,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,66.97232266434581,63.674480352882725
GRW_05708,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,66.9519520191286,63.65054579140043
RTL_02978,retailer,Bardhaman,TER_0377,70.77196095829635,100.0,47.82608695652174,15.88345864661654,26.400000000000002,30.0,,0.0,0,12,66.94788332230999,63.64576526171571
RTL_02475,retailer,Sirsa,TER_0313,39.10133216484508,27.187454301434876,81.25,55.169172932330824,43.2,80.0,,0.0,0,12,66.94534409643933,63.642781789318505
RTL_01693,retailer,Akola,TER_0213,20.830313265895875,3.8482630962797755,86.68478260869566,87.96992481203007,45.6,80.0,,0.0,0,12,66.93614343351315,63.63197143794591
RTL_03528,retailer,Sirsa,TER_0445,39.10133216484508,27.187454301434876,86.00543478260869,36.278195488721806,57.599999999999994,80.0,,0.0,0,12,66.92375802582109,63.61741915947225
GRW_04420,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,flowering,95.0,0,0,66.89470467054342,63.583282817164715
RTL_00501,retailer,Mehsana,TER_0064,27.718681788325345,7.753571797624794,91.30434782608697,51.127819548872175,68.8,80.0,,0.0,0,12,66.87583873046884,63.56111621429959
RTL_00259,retailer,Patna,TER_0034,56.85334192186437,53.99250924028881,58.559782608695656,69.45488721804512,47.199999999999996,30.0,,0.0,0,12,66.87017974249684,63.55446716641234
RTL_00008,retailer,Patna,TER_0001,56.85334192186437,53.99250924028881,59.10326086956521,43.609022556390975,68.0,80.0,,0.0,0,12,66.86306331660445,63.546105696697495
GRW_02458,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,66.86286209944902,63.54586927589065
RTL_00055,retailer,Bikaner,TER_0008,37.19749765945031,16.020373805473444,91.57608695652173,53.19548872180451,42.4,80.0,,0.0,0,12,66.84754745194999,63.52787527676905
GRW_04433,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,66.84378172138784,63.52345071835647
RTL_01583,retailer,Patna,TER_0199,56.85334192186437,53.99250924028881,70.38043478260869,27.725563909774436,34.4,80.0,,0.0,0,12,66.83980843527355,63.51878229181547
RTL_03796,retailer,Agra,TER_0475,38.05959410321091,14.181775062884345,90.48913043478261,71.14661654135338,32.0,30.0,,0.0,0,12,66.83456695719173,63.512623798647
RTL_01075,retailer,Bharatpur,TER_0136,40.520330101867806,18.20244107215921,84.1032608695652,84.58646616541353,25.6,30.0,,0.0,0,12,66.82134952433857,63.49709392927426
RTL_01158,retailer,Agra,TER_0145,38.05959410321091,14.181775062884345,80.43478260869566,64.75563909774436,76.8,80.0,,0.0,0,12,66.80948703596505,63.4831560566992
RTL_03426,retailer,Patna,TER_0430,56.85334192186437,53.99250924028881,77.58152173913044,26.50375939849624,38.4,30.0,,0.0,0,12,66.79384718294531,63.464779956203444
RTL_00755,retailer,Vijayapura,TER_0095,29.548968763910082,37.730742429958966,86.68478260869566,82.23684210526315,44.0,30.0,,0.0,0,12,66.78455163624164,63.453858120801655
RTL_01068,retailer,Varanasi,TER_0135,50.32122584586591,30.19631903314809,81.79347826086956,57.42481203007519,43.2,30.0,,0.0,0,12,66.76662376805919,63.432793708816476
RTL_00379,retailer,Sirsa,TER_0049,39.10133216484508,27.187454301434876,93.61413043478261,44.266917293233085,39.2,30.0,,0.0,0,12,66.76185025334068,63.4271850508531
RTL_02299,retailer,Nadia,TER_0290,67.31738708744014,96.37938974353087,40.4891304347826,0.9398496240601504,60.0,80.0,,0.0,0,12,66.7462309579777,63.40883310464868
GRW_04187,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,66.74583999067119,63.408373736232235
RTL_01056,retailer,Patna,TER_0133,56.85334192186437,53.99250924028881,91.57608695652173,32.70676691729324,12.8,30.0,,0.0,0,12,66.738995428981,63.400331694321125
RTL_02564,retailer,Karnal,TER_0324,27.150610719438692,14.80512685498904,88.58695652173914,65.69548872180451,56.00000000000001,80.0,,0.0,0,12,66.73429573554132,63.39480977292982
RTL_02384,retailer,Bharatpur,TER_0301,40.520330101867806,18.20244107215921,84.78260869565217,60.43233082706767,51.2,30.0,,0.0,0,12,66.72848031184868,63.38797692034056
RTL_02568,retailer,Muzaffarpur,TER_0325,54.23838425145412,69.00237011727937,63.04347826086957,27.631578947368425,47.199999999999996,30.0,,0.0,0,12,66.71715244365443,63.37466720163172
RTL_03134,retailer,Patna,TER_0397,56.85334192186437,53.99250924028881,52.989130434782616,37.78195488721804,65.60000000000001,80.0,,0.0,0,12,66.7040692262189,63.35929502913754
RTL_01051,retailer,Patna,TER_0133,56.85334192186437,53.99250924028881,75.67934782608697,37.31203007518797,12.8,30.0,,0.0,0,12,66.70147079504005,63.35624199325456
RTL_03916,retailer,Muzaffarpur,TER_0490,54.23838425145412,69.00237011727937,44.83695652173913,83.83458646616542,20.8,30.0,,0.0,0,12,66.68929256124974,63.341933134487846
RTL_03717,retailer,Lucknow,TER_0468,34.31729888265774,8.765642315667508,98.09782608695652,40.037593984962406,62.4,80.0,,0.0,0,12,66.67990643706543,63.33090487475553
GRW_00717,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,66.67509682163902,63.325253800138015
RTL_03437,retailer,Varanasi,TER_0432,50.32122584586591,30.19631903314809,88.17934782608697,36.37218045112782,24.8,80.0,,0.0,0,12,66.66485447952624,63.313219524129224
RTL_01996,retailer,Bathinda,TER_0253,35.546762309430626,22.96010950833662,91.57608695652173,16.63533834586466,56.8,80.0,,0.0,0,12,66.66428470101236,63.31255006085371
RTL_02666,retailer,Bikaner,TER_0338,37.19749765945031,16.020373805473444,80.16304347826086,92.10526315789474,33.6,30.0,,0.0,0,12,66.65772299042949,63.304840355849265
RTL_00623,retailer,Agra,TER_0079,38.05959410321091,14.181775062884345,82.6086956521739,67.10526315789474,48.0,80.0,,0.0,0,12,66.64476336544315,63.28961339873939
GRW_01262,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,flowering,95.0,0,0,66.61776343576457,63.25788973608566
RTL_03104,retailer,Mehsana,TER_0394,27.718681788325345,7.753571797624794,81.5217391304348,64.66165413533834,72.8,80.0,,0.0,0,12,66.59743459736764,63.23400429567438
RTL_02600,retailer,Amritsar,TER_0329,23.482085028545452,21.692460794803242,95.38043478260869,76.50375939849624,34.4,30.0,,0.0,0,12,66.58272478169255,63.216720945838645
RTL_01013,retailer,Vijayapura,TER_0128,29.548968763910082,37.730742429958966,88.58695652173914,34.3984962406015,40.8,80.0,,0.0,0,12,66.58102925615329,63.21472878212309
